"joinID","Long","Lat"
18966,527255.42623729,180059.490597387
18967,527295.42623729,180059.490597387
18968,527335.42623729,180059.490597387
18969,527375.42623729,180059.490597387
18970,527415.42623729,180059.490597387
18971,527455.42623729,180059.490597387
18972,527495.42623729,180059.490597387
18973,527535.42623729,180059.490597387
18974,527575.42623729,180059.490597387
18975,527615.42623729,180059.490597387
18976,527655.42623729,180059.490597387
18977,527695.42623729,180059.490597387
18978,527735.42623729,180059.490597387
18979,527775.42623729,180059.490597387
18981,527855.42623729,180059.490597387
18982,527895.42623729,180059.490597387
18983,527935.42623729,180059.490597387
18984,527975.42623729,180059.490597387
18985,528015.42623729,180059.490597387
18986,528055.42623729,180059.490597387
18987,528095.42623729,180059.490597387
18988,528135.42623729,180059.490597387
18989,528175.42623729,180059.490597387
18990,528215.42623729,180059.490597387
18991,528255.42623729,180059.490597387
18992,528295.42623729,180059.490597387
18993,528335.42623729,180059.490597387
18994,528375.42623729,180059.490597387
18995,528415.42623729,180059.490597387
19004,528775.42623729,180059.490597387
19005,528815.42623729,180059.490597387
19006,528855.42623729,180059.490597387
19007,528895.42623729,180059.490597387
19008,528935.42623729,180059.490597387
19009,528975.42623729,180059.490597387
19010,529015.42623729,180059.490597387
19011,529055.42623729,180059.490597387
19012,529095.42623729,180059.490597387
19013,529135.42623729,180059.490597387
19014,529175.42623729,180059.490597387
19020,529415.42623729,180059.490597387
19021,529455.42623729,180059.490597387
19022,529495.42623729,180059.490597387
19023,529535.42623729,180059.490597387
19024,529575.42623729,180059.490597387
19027,529695.42623729,180059.490597387
19028,529735.42623729,180059.490597387
19029,529775.42623729,180059.490597387
19030,529815.42623729,180059.490597387
19031,529855.42623729,180059.490597387
19032,529895.42623729,180059.490597387
19042,530295.42623729,180059.490597387
19043,530335.42623729,180059.490597387
19044,530375.42623729,180059.490597387
19051,521955.42623729,180094.131613539
19076,522955.42623729,180094.131613539
19078,523035.42623729,180094.131613539
19079,523075.42623729,180094.131613539
19080,523115.42623729,180094.131613539
19084,523275.42623729,180094.131613539
19089,523475.42623729,180094.131613539
19102,523995.42623729,180094.131613539
19104,524075.42623729,180094.131613539
19105,524115.42623729,180094.131613539
19108,524235.42623729,180094.131613539
19110,524315.42623729,180094.131613539
19113,524435.42623729,180094.131613539
19116,524555.42623729,180094.131613539
19117,524595.42623729,180094.131613539
19119,524675.42623729,180094.131613539
19120,524715.42623729,180094.131613539
19121,524755.42623729,180094.131613539
19122,524795.42623729,180094.131613539
19123,524835.42623729,180094.131613539
19124,524875.42623729,180094.131613539
19125,524915.42623729,180094.131613539
19126,524955.42623729,180094.131613539
19127,524995.42623729,180094.131613539
19131,525155.42623729,180094.131613539
19133,525235.42623729,180094.131613539
19135,525315.42623729,180094.131613539
19136,525355.42623729,180094.131613539
19138,525435.42623729,180094.131613539
19139,525475.42623729,180094.131613539
19140,525515.42623729,180094.131613539
19142,525595.42623729,180094.131613539
19143,525635.42623729,180094.131613539
19145,525715.42623729,180094.131613539
19146,525755.42623729,180094.131613539
19147,525795.42623729,180094.131613539
19148,525835.42623729,180094.131613539
19149,525875.42623729,180094.131613539
19150,525915.42623729,180094.131613539
19151,525955.42623729,180094.131613539
19152,525995.42623729,180094.131613539
19153,526035.42623729,180094.131613539
19154,526075.42623729,180094.131613539
19155,526115.42623729,180094.131613539
19156,526155.42623729,180094.131613539
19157,526195.42623729,180094.131613539
19158,526235.42623729,180094.131613539
19159,526275.42623729,180094.131613539
19160,526315.42623729,180094.131613539
19161,526355.42623729,180094.131613539
19162,526395.42623729,180094.131613539
19163,526435.42623729,180094.131613539
19164,526475.42623729,180094.131613539
19165,526515.42623729,180094.131613539
19166,526555.42623729,180094.131613539
19167,526595.42623729,180094.131613539
19168,526635.42623729,180094.131613539
19169,526675.42623729,180094.131613539
19170,526715.42623729,180094.131613539
19171,526755.42623729,180094.131613539
19172,526795.42623729,180094.131613539
19173,526835.42623729,180094.131613539
19174,526875.42623729,180094.131613539
19175,526915.42623729,180094.131613539
19176,526955.42623729,180094.131613539
19177,526995.42623729,180094.131613539
19178,527035.42623729,180094.131613539
19179,527075.42623729,180094.131613539
19180,527115.42623729,180094.131613539
19181,527155.42623729,180094.131613539
19182,527195.42623729,180094.131613539
19183,527235.42623729,180094.131613539
19184,527275.42623729,180094.131613539
19185,527315.42623729,180094.131613539
19186,527355.42623729,180094.131613539
19187,527395.42623729,180094.131613539
19188,527435.42623729,180094.131613539
19189,527475.42623729,180094.131613539
19190,527515.42623729,180094.131613539
19191,527555.42623729,180094.131613539
19192,527595.42623729,180094.131613539
19193,527635.42623729,180094.131613539
19194,527675.42623729,180094.131613539
19195,527715.42623729,180094.131613539
19198,527835.42623729,180094.131613539
19199,527875.42623729,180094.131613539
19200,527915.42623729,180094.131613539
19201,527955.42623729,180094.131613539
19202,527995.42623729,180094.131613539
19203,528035.42623729,180094.131613539
19204,528075.42623729,180094.131613539
19205,528115.42623729,180094.131613539
19206,528155.42623729,180094.131613539
19207,528195.42623729,180094.131613539
19208,528235.42623729,180094.131613539
19209,528275.42623729,180094.131613539
19210,528315.42623729,180094.131613539
19211,528355.42623729,180094.131613539
19212,528395.42623729,180094.131613539
19222,528795.42623729,180094.131613539
19223,528835.42623729,180094.131613539
19224,528875.42623729,180094.131613539
19225,528915.42623729,180094.131613539
19226,528955.42623729,180094.131613539
19227,528995.42623729,180094.131613539
19228,529035.42623729,180094.131613539
19229,529075.42623729,180094.131613539
19230,529115.42623729,180094.131613539
19231,529155.42623729,180094.131613539
19240,529515.42623729,180094.131613539
19241,529555.42623729,180094.131613539
19242,529595.42623729,180094.131613539
19243,529635.42623729,180094.131613539
19245,529715.42623729,180094.131613539
19246,529755.42623729,180094.131613539
19247,529795.42623729,180094.131613539
19248,529835.42623729,180094.131613539
19249,529875.42623729,180094.131613539
19250,529915.42623729,180094.131613539
19265,521895.42623729,180128.77262969
19266,521935.42623729,180128.77262969
19267,521975.42623729,180128.77262969
19268,522015.42623729,180128.77262969
19269,522055.42623729,180128.77262969
19271,522135.42623729,180128.77262969
19272,522175.42623729,180128.77262969
19274,522255.42623729,180128.77262969
19277,522375.42623729,180128.77262969
19282,522575.42623729,180128.77262969
19284,522655.42623729,180128.77262969
19287,522775.42623729,180128.77262969
19289,522855.42623729,180128.77262969
19291,522935.42623729,180128.77262969
19296,523135.42623729,180128.77262969
19297,523175.42623729,180128.77262969
19299,523255.42623729,180128.77262969
19313,523815.42623729,180128.77262969
19315,523895.42623729,180128.77262969
19319,524055.42623729,180128.77262969
19321,524135.42623729,180128.77262969
19324,524255.42623729,180128.77262969
19325,524295.42623729,180128.77262969
19326,524335.42623729,180128.77262969
19329,524455.42623729,180128.77262969
19330,524495.42623729,180128.77262969
19334,524655.42623729,180128.77262969
19335,524695.42623729,180128.77262969
19337,524775.42623729,180128.77262969
19338,524815.42623729,180128.77262969
19340,524895.42623729,180128.77262969
19349,525255.42623729,180128.77262969
19351,525335.42623729,180128.77262969
19352,525375.42623729,180128.77262969
19354,525455.42623729,180128.77262969
19355,525495.42623729,180128.77262969
19357,525575.42623729,180128.77262969
19358,525615.42623729,180128.77262969
19359,525655.42623729,180128.77262969
19360,525695.42623729,180128.77262969
19364,525855.42623729,180128.77262969
19366,525935.42623729,180128.77262969
19367,525975.42623729,180128.77262969
19368,526015.42623729,180128.77262969
19369,526055.42623729,180128.77262969
19370,526095.42623729,180128.77262969
19371,526135.42623729,180128.77262969
19372,526175.42623729,180128.77262969
19373,526215.42623729,180128.77262969
19374,526255.42623729,180128.77262969
19375,526295.42623729,180128.77262969
19376,526335.42623729,180128.77262969
19377,526375.42623729,180128.77262969
19378,526415.42623729,180128.77262969
19379,526455.42623729,180128.77262969
19380,526495.42623729,180128.77262969
19381,526535.42623729,180128.77262969
19382,526575.42623729,180128.77262969
19383,526615.42623729,180128.77262969
19384,526655.42623729,180128.77262969
19385,526695.42623729,180128.77262969
19386,526735.42623729,180128.77262969
19387,526775.42623729,180128.77262969
19388,526815.42623729,180128.77262969
19389,526855.42623729,180128.77262969
19390,526895.42623729,180128.77262969
19391,526935.42623729,180128.77262969
19392,526975.42623729,180128.77262969
19393,527015.42623729,180128.77262969
19394,527055.42623729,180128.77262969
19395,527095.42623729,180128.77262969
19396,527135.42623729,180128.77262969
19397,527175.42623729,180128.77262969
19398,527215.42623729,180128.77262969
19399,527255.42623729,180128.77262969
19400,527295.42623729,180128.77262969
19401,527335.42623729,180128.77262969
19402,527375.42623729,180128.77262969
19403,527415.42623729,180128.77262969
19404,527455.42623729,180128.77262969
19405,527495.42623729,180128.77262969
19406,527535.42623729,180128.77262969
19408,527615.42623729,180128.77262969
19410,527695.42623729,180128.77262969
19411,527735.42623729,180128.77262969
19412,527775.42623729,180128.77262969
19413,527815.42623729,180128.77262969
19414,527855.42623729,180128.77262969
19415,527895.42623729,180128.77262969
19416,527935.42623729,180128.77262969
19417,527975.42623729,180128.77262969
19418,528015.42623729,180128.77262969
19419,528055.42623729,180128.77262969
19420,528095.42623729,180128.77262969
19421,528135.42623729,180128.77262969
19422,528175.42623729,180128.77262969
19423,528215.42623729,180128.77262969
19424,528255.42623729,180128.77262969
19425,528295.42623729,180128.77262969
19426,528335.42623729,180128.77262969
19427,528375.42623729,180128.77262969
19428,528415.42623729,180128.77262969
19439,528855.42623729,180128.77262969
19440,528895.42623729,180128.77262969
19441,528935.42623729,180128.77262969
19442,528975.42623729,180128.77262969
19443,529015.42623729,180128.77262969
19444,529055.42623729,180128.77262969
19445,529095.42623729,180128.77262969
19446,529135.42623729,180128.77262969
19455,529495.42623729,180128.77262969
19456,529535.42623729,180128.77262969
19457,529575.42623729,180128.77262969
19458,529615.42623729,180128.77262969
19459,529655.42623729,180128.77262969
19460,529695.42623729,180128.77262969
19462,529775.42623729,180128.77262969
19463,529815.42623729,180128.77262969
19464,529855.42623729,180128.77262969
19465,529895.42623729,180128.77262969
19476,530335.42623729,180128.77262969
19481,521915.42623729,180163.413645841
19482,521955.42623729,180163.413645841
19483,521995.42623729,180163.413645841
19484,522035.42623729,180163.413645841
19485,522075.42623729,180163.413645841
19488,522195.42623729,180163.413645841
19493,522395.42623729,180163.413645841
19496,522515.42623729,180163.413645841
19498,522595.42623729,180163.413645841
19501,522715.42623729,180163.413645841
19503,522795.42623729,180163.413645841
19504,522835.42623729,180163.413645841
19505,522875.42623729,180163.413645841
19509,523035.42623729,180163.413645841
19510,523075.42623729,180163.413645841
19515,523275.42623729,180163.413645841
19528,523795.42623729,180163.413645841
19529,523835.42623729,180163.413645841
19530,523875.42623729,180163.413645841
19532,523955.42623729,180163.413645841
19536,524115.42623729,180163.413645841
19538,524195.42623729,180163.413645841
19539,524235.42623729,180163.413645841
19541,524315.42623729,180163.413645841
19542,524355.42623729,180163.413645841
19547,524555.42623729,180163.413645841
19548,524595.42623729,180163.413645841
19551,524715.42623729,180163.413645841
19555,524875.42623729,180163.413645841
19556,524915.42623729,180163.413645841
19557,524955.42623729,180163.413645841
19566,525315.42623729,180163.413645841
19571,525515.42623729,180163.413645841
19573,525595.42623729,180163.413645841
19574,525635.42623729,180163.413645841
19575,525675.42623729,180163.413645841
19576,525715.42623729,180163.413645841
19579,525835.42623729,180163.413645841
19580,525875.42623729,180163.413645841
19581,525915.42623729,180163.413645841
19582,525955.42623729,180163.413645841
19583,525995.42623729,180163.413645841
19584,526035.42623729,180163.413645841
19585,526075.42623729,180163.413645841
19586,526115.42623729,180163.413645841
19587,526155.42623729,180163.413645841
19588,526195.42623729,180163.413645841
19589,526235.42623729,180163.413645841
19590,526275.42623729,180163.413645841
19591,526315.42623729,180163.413645841
19592,526355.42623729,180163.413645841
19593,526395.42623729,180163.413645841
19594,526435.42623729,180163.413645841
19595,526475.42623729,180163.413645841
19596,526515.42623729,180163.413645841
19597,526555.42623729,180163.413645841
19598,526595.42623729,180163.413645841
19599,526635.42623729,180163.413645841
19600,526675.42623729,180163.413645841
19601,526715.42623729,180163.413645841
19602,526755.42623729,180163.413645841
19603,526795.42623729,180163.413645841
19604,526835.42623729,180163.413645841
19605,526875.42623729,180163.413645841
19606,526915.42623729,180163.413645841
19607,526955.42623729,180163.413645841
19608,526995.42623729,180163.413645841
19609,527035.42623729,180163.413645841
19610,527075.42623729,180163.413645841
19611,527115.42623729,180163.413645841
19612,527155.42623729,180163.413645841
19613,527195.42623729,180163.413645841
19614,527235.42623729,180163.413645841
19615,527275.42623729,180163.413645841
19616,527315.42623729,180163.413645841
19617,527355.42623729,180163.413645841
19618,527395.42623729,180163.413645841
19619,527435.42623729,180163.413645841
19623,527595.42623729,180163.413645841
19624,527635.42623729,180163.413645841
19625,527675.42623729,180163.413645841
19626,527715.42623729,180163.413645841
19627,527755.42623729,180163.413645841
19628,527795.42623729,180163.413645841
19629,527835.42623729,180163.413645841
19630,527875.42623729,180163.413645841
19631,527915.42623729,180163.413645841
19632,527955.42623729,180163.413645841
19633,527995.42623729,180163.413645841
19634,528035.42623729,180163.413645841
19635,528075.42623729,180163.413645841
19636,528115.42623729,180163.413645841
19637,528155.42623729,180163.413645841
19638,528195.42623729,180163.413645841
19639,528235.42623729,180163.413645841
19640,528275.42623729,180163.413645841
19641,528315.42623729,180163.413645841
19642,528355.42623729,180163.413645841
19643,528395.42623729,180163.413645841
19654,528835.42623729,180163.413645841
19655,528875.42623729,180163.413645841
19656,528915.42623729,180163.413645841
19657,528955.42623729,180163.413645841
19658,528995.42623729,180163.413645841
19659,529035.42623729,180163.413645841
19660,529075.42623729,180163.413645841
19661,529115.42623729,180163.413645841
19672,529555.42623729,180163.413645841
19676,529715.42623729,180163.413645841
19677,529755.42623729,180163.413645841
19679,529835.42623729,180163.413645841
19691,530315.42623729,180163.413645841
19692,530355.42623729,180163.413645841
19696,521895.42623729,180198.054661993
19697,521935.42623729,180198.054661993
19698,521975.42623729,180198.054661993
19699,522015.42623729,180198.054661993
19701,522095.42623729,180198.054661993
19702,522135.42623729,180198.054661993
19703,522175.42623729,180198.054661993
19705,522255.42623729,180198.054661993
19709,522415.42623729,180198.054661993
19710,522455.42623729,180198.054661993
19711,522495.42623729,180198.054661993
19713,522575.42623729,180198.054661993
19715,522655.42623729,180198.054661993
19717,522735.42623729,180198.054661993
19718,522775.42623729,180198.054661993
19720,522855.42623729,180198.054661993
19722,522935.42623729,180198.054661993
19724,523015.42623729,180198.054661993
19727,523135.42623729,180198.054661993
19731,523295.42623729,180198.054661993
19743,523775.42623729,180198.054661993
19745,523855.42623729,180198.054661993
19749,524015.42623729,180198.054661993
19751,524095.42623729,180198.054661993
19756,524295.42623729,180198.054661993
19758,524375.42623729,180198.054661993
19764,524615.42623729,180198.054661993
19765,524655.42623729,180198.054661993
19770,524855.42623729,180198.054661993
19771,524895.42623729,180198.054661993
19772,524935.42623729,180198.054661993
19773,524975.42623729,180198.054661993
19777,525135.42623729,180198.054661993
19786,525495.42623729,180198.054661993
19788,525575.42623729,180198.054661993
19789,525615.42623729,180198.054661993
19790,525655.42623729,180198.054661993
19791,525695.42623729,180198.054661993
19792,525735.42623729,180198.054661993
19793,525775.42623729,180198.054661993
19794,525815.42623729,180198.054661993
19795,525855.42623729,180198.054661993
19796,525895.42623729,180198.054661993
19797,525935.42623729,180198.054661993
19798,525975.42623729,180198.054661993
19799,526015.42623729,180198.054661993
19800,526055.42623729,180198.054661993
19801,526095.42623729,180198.054661993
19802,526135.42623729,180198.054661993
19803,526175.42623729,180198.054661993
19804,526215.42623729,180198.054661993
19805,526255.42623729,180198.054661993
19806,526295.42623729,180198.054661993
19807,526335.42623729,180198.054661993
19808,526375.42623729,180198.054661993
19809,526415.42623729,180198.054661993
19810,526455.42623729,180198.054661993
19811,526495.42623729,180198.054661993
19812,526535.42623729,180198.054661993
19813,526575.42623729,180198.054661993
19814,526615.42623729,180198.054661993
19815,526655.42623729,180198.054661993
19816,526695.42623729,180198.054661993
19817,526735.42623729,180198.054661993
19818,526775.42623729,180198.054661993
19819,526815.42623729,180198.054661993
19820,526855.42623729,180198.054661993
19821,526895.42623729,180198.054661993
19822,526935.42623729,180198.054661993
19823,526975.42623729,180198.054661993
19824,527015.42623729,180198.054661993
19825,527055.42623729,180198.054661993
19826,527095.42623729,180198.054661993
19827,527135.42623729,180198.054661993
19828,527175.42623729,180198.054661993
19829,527215.42623729,180198.054661993
19830,527255.42623729,180198.054661993
19831,527295.42623729,180198.054661993
19832,527335.42623729,180198.054661993
19833,527375.42623729,180198.054661993
19834,527415.42623729,180198.054661993
19835,527455.42623729,180198.054661993
19836,527495.42623729,180198.054661993
19837,527535.42623729,180198.054661993
19838,527575.42623729,180198.054661993
19839,527615.42623729,180198.054661993
19840,527655.42623729,180198.054661993
19841,527695.42623729,180198.054661993
19842,527735.42623729,180198.054661993
19843,527775.42623729,180198.054661993
19844,527815.42623729,180198.054661993
19845,527855.42623729,180198.054661993
19846,527895.42623729,180198.054661993
19847,527935.42623729,180198.054661993
19848,527975.42623729,180198.054661993
19849,528015.42623729,180198.054661993
19850,528055.42623729,180198.054661993
19851,528095.42623729,180198.054661993
19852,528135.42623729,180198.054661993
19853,528175.42623729,180198.054661993
19854,528215.42623729,180198.054661993
19855,528255.42623729,180198.054661993
19856,528295.42623729,180198.054661993
19858,528375.42623729,180198.054661993
19872,528935.42623729,180198.054661993
19873,528975.42623729,180198.054661993
19874,529015.42623729,180198.054661993
19875,529055.42623729,180198.054661993
19876,529095.42623729,180198.054661993
19888,529575.42623729,180198.054661993
19895,529855.42623729,180198.054661993
19896,529895.42623729,180198.054661993
19898,529975.42623729,180198.054661993
19899,530015.42623729,180198.054661993
19900,530055.42623729,180198.054661993
19907,530335.42623729,180198.054661993
19913,521915.42623729,180232.695678144
19915,521995.42623729,180232.695678144
19919,522155.42623729,180232.695678144
19921,522235.42623729,180232.695678144
19924,522355.42623729,180232.695678144
19925,522395.42623729,180232.695678144
19926,522435.42623729,180232.695678144
19928,522515.42623729,180232.695678144
19929,522555.42623729,180232.695678144
19930,522595.42623729,180232.695678144
19931,522635.42623729,180232.695678144
19933,522715.42623729,180232.695678144
19937,522875.42623729,180232.695678144
19941,523035.42623729,180232.695678144
19942,523075.42623729,180232.695678144
19943,523115.42623729,180232.695678144
19947,523275.42623729,180232.695678144
19959,523755.42623729,180232.695678144
19961,523835.42623729,180232.695678144
19962,523875.42623729,180232.695678144
19965,523995.42623729,180232.695678144
19967,524075.42623729,180232.695678144
19969,524155.42623729,180232.695678144
19970,524195.42623729,180232.695678144
19974,524355.42623729,180232.695678144
19982,524675.42623729,180232.695678144
19983,524715.42623729,180232.695678144
19986,524835.42623729,180232.695678144
19987,524875.42623729,180232.695678144
19988,524915.42623729,180232.695678144
19996,525235.42623729,180232.695678144
20002,525475.42623729,180232.695678144
20004,525555.42623729,180232.695678144
20005,525595.42623729,180232.695678144
20006,525635.42623729,180232.695678144
20007,525675.42623729,180232.695678144
20008,525715.42623729,180232.695678144
20009,525755.42623729,180232.695678144
20010,525795.42623729,180232.695678144
20011,525835.42623729,180232.695678144
20012,525875.42623729,180232.695678144
20013,525915.42623729,180232.695678144
20014,525955.42623729,180232.695678144
20015,525995.42623729,180232.695678144
20016,526035.42623729,180232.695678144
20017,526075.42623729,180232.695678144
20018,526115.42623729,180232.695678144
20019,526155.42623729,180232.695678144
20020,526195.42623729,180232.695678144
20021,526235.42623729,180232.695678144
20022,526275.42623729,180232.695678144
20023,526315.42623729,180232.695678144
20024,526355.42623729,180232.695678144
20025,526395.42623729,180232.695678144
20026,526435.42623729,180232.695678144
20027,526475.42623729,180232.695678144
20028,526515.42623729,180232.695678144
20029,526555.42623729,180232.695678144
20030,526595.42623729,180232.695678144
20031,526635.42623729,180232.695678144
20032,526675.42623729,180232.695678144
20033,526715.42623729,180232.695678144
20034,526755.42623729,180232.695678144
20035,526795.42623729,180232.695678144
20036,526835.42623729,180232.695678144
20037,526875.42623729,180232.695678144
20038,526915.42623729,180232.695678144
20042,527075.42623729,180232.695678144
20043,527115.42623729,180232.695678144
20044,527155.42623729,180232.695678144
20045,527195.42623729,180232.695678144
20046,527235.42623729,180232.695678144
20047,527275.42623729,180232.695678144
20048,527315.42623729,180232.695678144
20049,527355.42623729,180232.695678144
20050,527395.42623729,180232.695678144
20051,527435.42623729,180232.695678144
20052,527475.42623729,180232.695678144
20053,527515.42623729,180232.695678144
20054,527555.42623729,180232.695678144
20055,527595.42623729,180232.695678144
20056,527635.42623729,180232.695678144
20057,527675.42623729,180232.695678144
20058,527715.42623729,180232.695678144
20059,527755.42623729,180232.695678144
20060,527795.42623729,180232.695678144
20061,527835.42623729,180232.695678144
20062,527875.42623729,180232.695678144
20063,527915.42623729,180232.695678144
20064,527955.42623729,180232.695678144
20065,527995.42623729,180232.695678144
20066,528035.42623729,180232.695678144
20067,528075.42623729,180232.695678144
20068,528115.42623729,180232.695678144
20069,528155.42623729,180232.695678144
20070,528195.42623729,180232.695678144
20071,528235.42623729,180232.695678144
20072,528275.42623729,180232.695678144
20085,528795.42623729,180232.695678144
20089,528955.42623729,180232.695678144
20090,528995.42623729,180232.695678144
20091,529035.42623729,180232.695678144
20092,529075.42623729,180232.695678144
20107,529675.42623729,180232.695678144
20111,529835.42623729,180232.695678144
20115,529995.42623729,180232.695678144
20124,530355.42623729,180232.695678144
20129,521855.42623729,180267.336694295
20130,521895.42623729,180267.336694295
20131,521935.42623729,180267.336694295
20133,522015.42623729,180267.336694295
20134,522055.42623729,180267.336694295
20135,522095.42623729,180267.336694295
20136,522135.42623729,180267.336694295
20137,522175.42623729,180267.336694295
20138,522215.42623729,180267.336694295
20139,522255.42623729,180267.336694295
20147,522575.42623729,180267.336694295
20149,522655.42623729,180267.336694295
20151,522735.42623729,180267.336694295
20152,522775.42623729,180267.336694295
20153,522815.42623729,180267.336694295
20154,522855.42623729,180267.336694295
20156,522935.42623729,180267.336694295
20160,523095.42623729,180267.336694295
20175,523695.42623729,180267.336694295
20177,523775.42623729,180267.336694295
20178,523815.42623729,180267.336694295
20179,523855.42623729,180267.336694295
20184,524055.42623729,180267.336694295
20185,524095.42623729,180267.336694295
20187,524175.42623729,180267.336694295
20188,524215.42623729,180267.336694295
20189,524255.42623729,180267.336694295
20190,524295.42623729,180267.336694295
20199,524655.42623729,180267.336694295
20203,524815.42623729,180267.336694295
20204,524855.42623729,180267.336694295
20205,524895.42623729,180267.336694295
20207,524975.42623729,180267.336694295
20213,525215.42623729,180267.336694295
20218,525415.42623729,180267.336694295
20219,525455.42623729,180267.336694295
20221,525535.42623729,180267.336694295
20222,525575.42623729,180267.336694295
20223,525615.42623729,180267.336694295
20224,525655.42623729,180267.336694295
20225,525695.42623729,180267.336694295
20226,525735.42623729,180267.336694295
20227,525775.42623729,180267.336694295
20228,525815.42623729,180267.336694295
20229,525855.42623729,180267.336694295
20230,525895.42623729,180267.336694295
20231,525935.42623729,180267.336694295
20232,525975.42623729,180267.336694295
20233,526015.42623729,180267.336694295
20234,526055.42623729,180267.336694295
20235,526095.42623729,180267.336694295
20236,526135.42623729,180267.336694295
20237,526175.42623729,180267.336694295
20238,526215.42623729,180267.336694295
20239,526255.42623729,180267.336694295
20240,526295.42623729,180267.336694295
20241,526335.42623729,180267.336694295
20242,526375.42623729,180267.336694295
20243,526415.42623729,180267.336694295
20244,526455.42623729,180267.336694295
20245,526495.42623729,180267.336694295
20246,526535.42623729,180267.336694295
20247,526575.42623729,180267.336694295
20248,526615.42623729,180267.336694295
20249,526655.42623729,180267.336694295
20250,526695.42623729,180267.336694295
20251,526735.42623729,180267.336694295
20252,526775.42623729,180267.336694295
20253,526815.42623729,180267.336694295
20254,526855.42623729,180267.336694295
20255,526895.42623729,180267.336694295
20256,526935.42623729,180267.336694295
20257,526975.42623729,180267.336694295
20260,527095.42623729,180267.336694295
20261,527135.42623729,180267.336694295
20262,527175.42623729,180267.336694295
20263,527215.42623729,180267.336694295
20264,527255.42623729,180267.336694295
20265,527295.42623729,180267.336694295
20266,527335.42623729,180267.336694295
20267,527375.42623729,180267.336694295
20268,527415.42623729,180267.336694295
20269,527455.42623729,180267.336694295
20270,527495.42623729,180267.336694295
20271,527535.42623729,180267.336694295
20272,527575.42623729,180267.336694295
20273,527615.42623729,180267.336694295
20274,527655.42623729,180267.336694295
20275,527695.42623729,180267.336694295
20276,527735.42623729,180267.336694295
20277,527775.42623729,180267.336694295
20278,527815.42623729,180267.336694295
20279,527855.42623729,180267.336694295
20280,527895.42623729,180267.336694295
20281,527935.42623729,180267.336694295
20282,527975.42623729,180267.336694295
20283,528015.42623729,180267.336694295
20284,528055.42623729,180267.336694295
20285,528095.42623729,180267.336694295
20286,528135.42623729,180267.336694295
20287,528175.42623729,180267.336694295
20288,528215.42623729,180267.336694295
20289,528255.42623729,180267.336694295
20290,528295.42623729,180267.336694295
20308,529015.42623729,180267.336694295
20309,529055.42623729,180267.336694295
20310,529095.42623729,180267.336694295
20325,529695.42623729,180267.336694295
20329,529855.42623729,180267.336694295
20330,529895.42623729,180267.336694295
20341,530335.42623729,180267.336694295
20342,530375.42623729,180267.336694295
20347,521875.42623729,180301.977710447
20348,521915.42623729,180301.977710447
20350,521995.42623729,180301.977710447
20351,522035.42623729,180301.977710447
20352,522075.42623729,180301.977710447
20353,522115.42623729,180301.977710447
20354,522155.42623729,180301.977710447
20356,522235.42623729,180301.977710447
20361,522435.42623729,180301.977710447
20362,522475.42623729,180301.977710447
20366,522635.42623729,180301.977710447
20369,522755.42623729,180301.977710447
20370,522795.42623729,180301.977710447
20371,522835.42623729,180301.977710447
20372,522875.42623729,180301.977710447
20376,523035.42623729,180301.977710447
20377,523075.42623729,180301.977710447
20378,523115.42623729,180301.977710447
20396,523835.42623729,180301.977710447
20400,523995.42623729,180301.977710447
20401,524035.42623729,180301.977710447
20402,524075.42623729,180301.977710447
20404,524155.42623729,180301.977710447
20405,524195.42623729,180301.977710447
20411,524435.42623729,180301.977710447
20412,524475.42623729,180301.977710447
20413,524515.42623729,180301.977710447
20414,524555.42623729,180301.977710447
20418,524715.42623729,180301.977710447
20421,524835.42623729,180301.977710447
20422,524875.42623729,180301.977710447
20424,524955.42623729,180301.977710447
20425,524995.42623729,180301.977710447
20431,525235.42623729,180301.977710447
20436,525435.42623729,180301.977710447
20438,525515.42623729,180301.977710447
20439,525555.42623729,180301.977710447
20440,525595.42623729,180301.977710447
20441,525635.42623729,180301.977710447
20442,525675.42623729,180301.977710447
20443,525715.42623729,180301.977710447
20444,525755.42623729,180301.977710447
20445,525795.42623729,180301.977710447
20446,525835.42623729,180301.977710447
20447,525875.42623729,180301.977710447
20448,525915.42623729,180301.977710447
20449,525955.42623729,180301.977710447
20450,525995.42623729,180301.977710447
20451,526035.42623729,180301.977710447
20452,526075.42623729,180301.977710447
20453,526115.42623729,180301.977710447
20454,526155.42623729,180301.977710447
20455,526195.42623729,180301.977710447
20456,526235.42623729,180301.977710447
20457,526275.42623729,180301.977710447
20458,526315.42623729,180301.977710447
20459,526355.42623729,180301.977710447
20460,526395.42623729,180301.977710447
20461,526435.42623729,180301.977710447
20462,526475.42623729,180301.977710447
20463,526515.42623729,180301.977710447
20464,526555.42623729,180301.977710447
20465,526595.42623729,180301.977710447
20466,526635.42623729,180301.977710447
20467,526675.42623729,180301.977710447
20468,526715.42623729,180301.977710447
20469,526755.42623729,180301.977710447
20470,526795.42623729,180301.977710447
20471,526835.42623729,180301.977710447
20472,526875.42623729,180301.977710447
20473,526915.42623729,180301.977710447
20474,526955.42623729,180301.977710447
20475,526995.42623729,180301.977710447
20476,527035.42623729,180301.977710447
20478,527115.42623729,180301.977710447
20479,527155.42623729,180301.977710447
20480,527195.42623729,180301.977710447
20481,527235.42623729,180301.977710447
20482,527275.42623729,180301.977710447
20483,527315.42623729,180301.977710447
