"","Rep","Year","RepSeason","NInds","NOccupCells","Occup.Suit","min_X","max_X","min_Y","max_Y","ID","K","Rmax","Dispersal"
"1287",16,10,0,10991,366,0.865248,523235,529835,175500,187600,6,50,10,1000
"1288",17,0,0,375,15,0.035461,523235,528635,175700,183400,6,50,10,1000
"1289",17,1,0,574,30,0.070922,523235,528635,175700,185600,6,50,10,1000
"1290",17,2,0,703,59,0.13948,523235,528635,175700,185600,6,50,10,1000
"1291",17,3,0,1163,88,0.208038,523235,528735,175500,185600,6,50,10,1000
"1292",17,4,0,2064,125,0.295508,523235,528735,175500,186800,6,50,10,1000
"1293",17,5,0,3358,154,0.364066,523235,529535,175500,187600,6,50,10,1000
"1294",17,6,0,4923,186,0.439716,523235,529535,175500,187600,6,50,10,1000
"1295",17,7,0,6149,221,0.522459,523235,529535,175500,187600,6,50,10,1000
"1296",17,8,0,7302,274,0.647754,523235,529535,175500,187600,6,50,10,1000
"1297",17,9,0,9031,328,0.775414,523235,529535,175500,187600,6,50,10,1000
"1298",17,10,0,10988,362,0.855792,523235,529735,175500,187600,6,50,10,1000
"1299",18,0,0,375,15,0.035461,523235,528635,175700,183400,6,50,10,1000
"1300",18,1,0,587,42,0.0992908,523235,529535,175700,184000,6,50,10,1000
"1301",18,2,0,742,63,0.148936,523235,529535,175700,184000,6,50,10,1000
"1302",18,3,0,1391,97,0.229314,523235,529535,175600,184100,6,50,10,1000
"1303",18,4,0,2372,123,0.29078,523235,529535,175600,184100,6,50,10,1000
"1304",18,5,0,3544,161,0.380615,523235,529535,175600,186500,6,50,10,1000
"1305",18,6,0,4891,180,0.425532,522835,529735,175600,187000,6,50,10,1000
"1306",18,7,0,5939,196,0.463357,522835,529735,175500,187000,6,50,10,1000
"1307",18,8,0,6976,226,0.534279,522835,529735,175500,187300,6,50,10,1000
"1308",18,9,0,7845,253,0.598109,522835,529735,175500,187300,6,50,10,1000
"1309",18,10,0,8977,308,0.728132,522435,529735,175500,187600,6,50,10,1000
"1310",19,0,0,375,15,0.035461,523235,528635,175700,183400,6,50,10,1000
"1311",19,1,0,545,37,0.0874704,523235,528635,175700,183400,6,50,10,1000
"1312",19,2,0,717,56,0.132388,523235,528635,175700,183400,6,50,10,1000
"1313",19,3,0,1314,81,0.191489,523235,528735,175700,183400,6,50,10,1000
"1314",19,4,0,2085,113,0.267139,523235,528735,175700,183400,6,50,10,1000
"1315",19,5,0,3087,143,0.338061,523235,528735,175600,186200,6,50,10,1000
"1316",19,6,0,4348,164,0.387707,523235,528735,175600,187300,6,50,10,1000
"1317",19,7,0,5543,177,0.41844,523235,528835,175600,187300,6,50,10,1000
"1318",19,8,0,6468,196,0.463357,522835,528835,175500,187300,6,50,10,1000
"1319",19,9,0,7185,215,0.508274,522235,529735,175500,187300,6,50,10,1000
"1320",19,10,0,7638,235,0.555556,522235,529735,175500,187600,6,50,10,1000
"1321",0,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1322",0,1,0,235,25,0.0591017,523235,528635,175700,183400,7,20,25,1000
"1323",0,2,0,358,35,0.0827423,523235,528635,175600,183400,7,20,25,1000
"1324",0,3,0,535,50,0.118203,523235,528635,175600,183400,7,20,25,1000
"1325",0,4,0,739,72,0.170213,523235,528635,175500,183400,7,20,25,1000
"1326",0,5,0,1016,96,0.22695,523235,528735,175500,184000,7,20,25,1000
"1327",0,6,0,1400,117,0.276596,523235,528735,175500,184000,7,20,25,1000
"1328",0,7,0,1763,136,0.321513,523235,528735,175500,184000,7,20,25,1000
"1329",0,8,0,2095,145,0.34279,523235,528735,175500,184000,7,20,25,1000
"1330",0,9,0,2345,157,0.371158,523235,528735,175500,184000,7,20,25,1000
"1331",0,10,0,2624,170,0.401891,523235,528735,175500,184100,7,20,25,1000
"1332",1,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1333",1,1,0,257,25,0.0591017,523235,528735,175500,183400,7,20,25,1000
"1334",1,2,0,312,33,0.0780142,523235,528735,175500,183400,7,20,25,1000
"1335",1,3,0,459,45,0.106383,523235,528735,175500,183400,7,20,25,1000
"1336",1,4,0,661,58,0.137116,523235,528735,175500,183400,7,20,25,1000
"1337",1,5,0,827,84,0.198582,523235,528735,175500,187400,7,20,25,1000
"1338",1,6,0,1182,106,0.250591,523235,528735,175500,187400,7,20,25,1000
"1339",1,7,0,1602,134,0.316785,523235,528735,175500,187600,7,20,25,1000
"1340",1,8,0,2056,159,0.375887,523235,529735,175500,187600,7,20,25,1000
"1341",1,9,0,2445,174,0.411348,522735,529735,175500,187600,7,20,25,1000
"1342",1,10,0,2748,204,0.482269,522735,529735,175500,187600,7,20,25,1000
"1343",2,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1344",2,1,0,243,27,0.0638298,523235,528735,175700,183400,7,20,25,1000
"1345",2,2,0,397,38,0.0898345,523235,528735,175700,183400,7,20,25,1000
"1346",2,3,0,579,48,0.113475,523235,528735,175700,183400,7,20,25,1000
"1347",2,4,0,692,64,0.1513,522835,528735,175500,183400,7,20,25,1000
"1348",2,5,0,915,87,0.205674,522835,528735,175500,183400,7,20,25,1000
"1349",2,6,0,1285,110,0.260047,522835,528735,175500,183400,7,20,25,1000
"1350",2,7,0,1658,132,0.312057,522835,528735,175500,183400,7,20,25,1000
"1351",2,8,0,2040,142,0.335697,522735,528735,175500,183400,7,20,25,1000
"1352",2,9,0,2342,156,0.368794,522735,528735,175500,186600,7,20,25,1000
"1353",2,10,0,2479,171,0.404255,522735,528735,175500,186700,7,20,25,1000
"1354",3,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1355",3,1,0,256,27,0.0638298,523235,528635,175700,183400,7,20,25,1000
"1356",3,2,0,350,32,0.0756501,523235,528635,175700,183400,7,20,25,1000
"1357",3,3,0,480,47,0.111111,523235,528635,175500,183400,7,20,25,1000
"1358",3,4,0,662,61,0.144208,523235,528635,175500,183400,7,20,25,1000
"1359",3,5,0,895,78,0.184397,523235,528735,175500,183400,7,20,25,1000
"1360",3,6,0,1137,98,0.231678,523235,528735,175500,186300,7,20,25,1000
"1361",3,7,0,1536,114,0.269504,523235,528735,175500,186400,7,20,25,1000
"1362",3,8,0,1807,137,0.323877,523235,528735,175500,186800,7,20,25,1000
"1363",3,9,0,2112,152,0.359338,523235,528735,175500,186900,7,20,25,1000
"1364",3,10,0,2388,172,0.406619,523235,528735,175500,187200,7,20,25,1000
"1365",4,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1366",4,1,0,261,25,0.0591017,523235,528735,175700,183400,7,20,25,1000
"1367",4,2,0,385,38,0.0898345,523235,528735,175700,186100,7,20,25,1000
"1368",4,3,0,554,59,0.13948,523235,528735,175700,186100,7,20,25,1000
"1369",4,4,0,867,79,0.186761,523235,528735,175700,186400,7,20,25,1000
"1370",4,5,0,1181,102,0.241135,523235,528735,175700,186400,7,20,25,1000
"1371",4,6,0,1555,131,0.309693,523235,528735,175700,186900,7,20,25,1000
"1372",4,7,0,1865,165,0.390071,523235,529535,175700,187300,7,20,25,1000
"1373",4,8,0,2400,196,0.463357,523235,529535,175700,187400,7,20,25,1000
"1374",4,9,0,3050,243,0.574468,523235,529535,175700,187600,7,20,25,1000
"1375",4,10,0,3769,290,0.685579,523235,529535,175700,187600,7,20,25,1000
"1376",5,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1377",5,1,0,244,27,0.0638298,523235,528635,175700,183400,7,20,25,1000
"1378",5,2,0,364,40,0.0945626,522735,528635,175700,183400,7,20,25,1000
"1379",5,3,0,547,58,0.137116,522735,528635,175700,183400,7,20,25,1000
"1380",5,4,0,812,87,0.205674,522735,528635,175700,183400,7,20,25,1000
"1381",5,5,0,1187,104,0.245863,522735,528735,175700,183400,7,20,25,1000
"1382",5,6,0,1632,127,0.300236,522735,528735,175700,186700,7,20,25,1000
"1383",5,7,0,1956,140,0.330969,522735,528735,175700,186700,7,20,25,1000
"1384",5,8,0,2205,150,0.35461,522535,528735,175700,187000,7,20,25,1000
"1385",5,9,0,2438,166,0.392435,522535,528735,175700,187000,7,20,25,1000
"1386",5,10,0,2547,177,0.41844,522535,528735,175700,187200,7,20,25,1000
"1387",6,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1388",6,1,0,287,24,0.0567376,523235,528735,175700,183400,7,20,25,1000
"1389",6,2,0,336,34,0.0803782,523235,528735,175700,183400,7,20,25,1000
"1390",6,3,0,490,49,0.115839,523235,528735,175700,183400,7,20,25,1000
"1391",6,4,0,715,69,0.163121,523235,528735,175700,183400,7,20,25,1000
"1392",6,5,0,1019,87,0.205674,523235,528735,175700,183400,7,20,25,1000
"1393",6,6,0,1269,106,0.250591,523235,528735,175700,183400,7,20,25,1000
"1394",6,7,0,1589,127,0.300236,523235,528735,175500,184100,7,20,25,1000
"1395",6,8,0,1927,137,0.323877,523235,528735,175500,184100,7,20,25,1000
"1396",6,9,0,2182,152,0.359338,523235,528735,175500,184100,7,20,25,1000
"1397",6,10,0,2438,160,0.378251,523235,528735,175500,184100,7,20,25,1000
"1398",7,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1399",7,1,0,257,22,0.0520095,523235,528635,175700,183400,7,20,25,1000
"1400",7,2,0,337,36,0.0851064,523235,528635,175700,187400,7,20,25,1000
"1401",7,3,0,482,52,0.122931,523235,528635,175700,187400,7,20,25,1000
"1402",7,4,0,759,75,0.177305,523235,528635,175700,187600,7,20,25,1000
"1403",7,5,0,1045,107,0.252955,523235,528735,175700,187600,7,20,25,1000
"1404",7,6,0,1552,158,0.373522,523235,528735,175700,187600,7,20,25,1000
"1405",7,7,0,2341,199,0.470449,523235,528735,175700,187600,7,20,25,1000
"1406",7,8,0,2965,249,0.588652,523235,528735,175700,187600,7,20,25,1000
"1407",7,9,0,3910,305,0.72104,523235,528735,175700,187600,7,20,25,1000
"1408",7,10,0,4831,340,0.803783,523235,528735,175700,187600,7,20,25,1000
"1409",8,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1410",8,1,0,268,20,0.0472813,523235,528635,175700,183400,7,20,25,1000
"1411",8,2,0,308,33,0.0780142,523235,528635,175500,183400,7,20,25,1000
"1412",8,3,0,464,45,0.106383,523235,528735,175500,183400,7,20,25,1000
"1413",8,4,0,630,63,0.148936,523235,528735,175500,183400,7,20,25,1000
"1414",8,5,0,896,80,0.189125,523235,528735,175500,183400,7,20,25,1000
"1415",8,6,0,1194,103,0.243499,523235,528735,175500,184000,7,20,25,1000
"1416",8,7,0,1490,120,0.283688,523235,528735,175500,184000,7,20,25,1000
"1417",8,8,0,1822,141,0.333333,523235,528735,175500,186400,7,20,25,1000
"1418",8,9,0,2101,152,0.359338,523235,528735,175500,186400,7,20,25,1000
"1419",8,10,0,2452,166,0.392435,523235,528735,175500,186400,7,20,25,1000
"1420",9,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1421",9,1,0,246,22,0.0520095,523235,528635,175700,183400,7,20,25,1000
"1422",9,2,0,301,33,0.0780142,523235,528635,175700,183400,7,20,25,1000
"1423",9,3,0,419,47,0.111111,523235,528735,175700,183400,7,20,25,1000
"1424",9,4,0,676,65,0.153664,523235,528735,175700,183400,7,20,25,1000
"1425",9,5,0,956,83,0.196217,523235,528735,175700,183400,7,20,25,1000
"1426",9,6,0,1240,103,0.243499,523235,528735,175700,183400,7,20,25,1000
"1427",9,7,0,1552,131,0.309693,523235,528735,175700,183400,7,20,25,1000
"1428",9,8,0,2009,146,0.345154,523235,529835,175700,183400,7,20,25,1000
"1429",9,9,0,2237,158,0.373522,523235,529835,175700,183400,7,20,25,1000
"1430",9,10,0,2570,166,0.392435,523235,529835,175700,183400,7,20,25,1000
"1431",10,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1432",10,1,0,288,20,0.0472813,523235,528635,175700,183400,7,20,25,1000
"1433",10,2,0,281,37,0.0874704,523235,528635,175700,183400,7,20,25,1000
"1434",10,3,0,482,50,0.118203,523235,528635,175700,183400,7,20,25,1000
"1435",10,4,0,758,65,0.153664,523235,528635,175700,183400,7,20,25,1000
"1436",10,5,0,1035,91,0.21513,523235,528635,175700,186200,7,20,25,1000
"1437",10,6,0,1341,114,0.269504,523235,528635,175700,186200,7,20,25,1000
"1438",10,7,0,1795,137,0.323877,523235,528735,175700,186800,7,20,25,1000
"1439",10,8,0,2115,155,0.36643,523235,528735,175700,187000,7,20,25,1000
"1440",10,9,0,2467,173,0.408983,523235,528735,175700,187000,7,20,25,1000
"1441",10,10,0,2666,208,0.491726,523235,528735,175700,187400,7,20,25,1000
"1442",11,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1443",11,1,0,247,22,0.0520095,523235,528635,175700,183400,7,20,25,1000
"1444",11,2,0,305,35,0.0827423,523235,528735,175700,183400,7,20,25,1000
"1445",11,3,0,484,58,0.137116,523235,528735,175700,183400,7,20,25,1000
"1446",11,4,0,791,76,0.179669,523235,528735,175700,183400,7,20,25,1000
"1447",11,5,0,1099,93,0.219858,523235,528735,175700,183400,7,20,25,1000
"1448",11,6,0,1433,107,0.252955,523235,528735,175700,183400,7,20,25,1000
"1449",11,7,0,1633,126,0.297872,523235,528735,175600,186500,7,20,25,1000
"1450",11,8,0,1949,137,0.323877,523235,528735,175600,186800,7,20,25,1000
"1451",11,9,0,2228,149,0.352246,523235,528735,175500,186900,7,20,25,1000
"1452",11,10,0,2376,165,0.390071,522835,528735,175500,187600,7,20,25,1000
"1453",12,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1454",12,1,0,245,26,0.0614657,523235,528635,175700,183400,7,20,25,1000
"1455",12,2,0,385,38,0.0898345,523235,528735,175700,183400,7,20,25,1000
"1456",12,3,0,556,54,0.12766,523235,528735,175700,183400,7,20,25,1000
"1457",12,4,0,777,75,0.177305,523235,528735,175700,183400,7,20,25,1000
"1458",12,5,0,1067,93,0.219858,523235,528735,175700,183400,7,20,25,1000
"1459",12,6,0,1462,117,0.276596,523235,528735,175700,183400,7,20,25,1000
"1460",12,7,0,1770,134,0.316785,523235,528735,175700,183400,7,20,25,1000
"1461",12,8,0,2107,158,0.373522,523235,528735,175700,186000,7,20,25,1000
"1462",12,9,0,2427,167,0.394799,523235,528735,175700,186000,7,20,25,1000
"1463",12,10,0,2675,176,0.416076,523235,528735,175700,186000,7,20,25,1000
"1464",13,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1465",13,1,0,273,23,0.0543735,523235,528735,175700,183400,7,20,25,1000
"1466",13,2,0,313,29,0.0685579,523235,528735,175700,183400,7,20,25,1000
"1467",13,3,0,421,46,0.108747,523235,528735,175700,183400,7,20,25,1000
"1468",13,4,0,568,62,0.146572,523235,528735,175700,183400,7,20,25,1000
"1469",13,5,0,921,82,0.193853,523235,528735,175600,183400,7,20,25,1000
"1470",13,6,0,1206,103,0.243499,523235,528735,175600,183400,7,20,25,1000
"1471",13,7,0,1567,129,0.304965,523235,528735,175600,183400,7,20,25,1000
"1472",13,8,0,2014,142,0.335697,523235,528735,175600,183400,7,20,25,1000
"1473",13,9,0,2330,158,0.373522,523235,528735,175500,186200,7,20,25,1000
"1474",13,10,0,2534,164,0.387707,523235,528735,175500,186200,7,20,25,1000
"1475",14,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1476",14,1,0,231,29,0.0685579,523235,528635,175500,183400,7,20,25,1000
"1477",14,2,0,371,43,0.101655,523235,528735,175500,183400,7,20,25,1000
"1478",14,3,0,559,63,0.148936,523235,528735,175500,183400,7,20,25,1000
"1479",14,4,0,908,85,0.200946,523235,528735,175500,183400,7,20,25,1000
"1480",14,5,0,1263,108,0.255319,523235,528735,175500,183400,7,20,25,1000
"1481",14,6,0,1599,123,0.29078,523235,528735,175500,183400,7,20,25,1000
"1482",14,7,0,1987,142,0.335697,523235,528735,175500,183400,7,20,25,1000
"1483",14,8,0,2325,155,0.36643,523235,528735,175500,183400,7,20,25,1000
"1484",14,9,0,2468,165,0.390071,523235,528735,175500,183400,7,20,25,1000
"1485",14,10,0,2650,171,0.404255,523235,528735,175500,183900,7,20,25,1000
"1486",15,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1487",15,1,0,233,20,0.0472813,523235,528635,175700,183400,7,20,25,1000
"1488",15,2,0,286,30,0.070922,523235,528635,175700,183400,7,20,25,1000
"1489",15,3,0,437,48,0.113475,523235,528735,175700,183400,7,20,25,1000
"1490",15,4,0,670,65,0.153664,523235,528735,175700,183400,7,20,25,1000
"1491",15,5,0,929,88,0.208038,523235,528735,175700,183400,7,20,25,1000
"1492",15,6,0,1347,114,0.269504,523235,528735,175700,183400,7,20,25,1000
"1493",15,7,0,1737,133,0.314421,523235,528735,175700,186800,7,20,25,1000
"1494",15,8,0,2016,151,0.356974,523235,528735,175700,187200,7,20,25,1000
"1495",15,9,0,2375,167,0.394799,523235,528735,175500,187200,7,20,25,1000
"1496",15,10,0,2623,188,0.444444,522735,528735,175500,187600,7,20,25,1000
"1497",16,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1498",16,1,0,232,23,0.0543735,523235,528635,175700,183400,7,20,25,1000
"1499",16,2,0,346,37,0.0874704,523235,528735,175600,186400,7,20,25,1000
"1500",16,3,0,482,47,0.111111,523235,528735,175600,186400,7,20,25,1000
"1501",16,4,0,742,69,0.163121,523235,528735,175600,186700,7,20,25,1000
"1502",16,5,0,1000,94,0.222222,523235,528735,175600,187400,7,20,25,1000
"1503",16,6,0,1404,121,0.286052,523235,528735,175600,187400,7,20,25,1000
"1504",16,7,0,1807,158,0.373522,523235,528735,175600,187400,7,20,25,1000
"1505",16,8,0,2329,196,0.463357,523235,529835,175600,187600,7,20,25,1000
"1506",16,9,0,2962,247,0.583924,523235,529835,175600,187600,7,20,25,1000
"1507",16,10,0,3761,302,0.713948,523235,529835,175600,187600,7,20,25,1000
"1508",17,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1509",17,1,0,254,23,0.0543735,523235,528635,175500,183400,7,20,25,1000
"1510",17,2,0,342,35,0.0827423,522835,528635,175500,183400,7,20,25,1000
"1511",17,3,0,503,49,0.115839,522835,528635,175500,183400,7,20,25,1000
"1512",17,4,0,697,76,0.179669,522835,528635,175500,183400,7,20,25,1000
"1513",17,5,0,1091,100,0.236407,522835,528635,175500,186800,7,20,25,1000
"1514",17,6,0,1504,119,0.281324,522735,528635,175500,186800,7,20,25,1000
"1515",17,7,0,1910,137,0.323877,522735,528635,175500,187200,7,20,25,1000
"1516",17,8,0,2065,155,0.36643,522735,528635,175500,187200,7,20,25,1000
"1517",17,9,0,2483,178,0.420804,522735,528735,175500,187500,7,20,25,1000
"1518",17,10,0,2787,220,0.520095,522735,528735,175500,187500,7,20,25,1000
"1519",18,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1520",18,1,0,234,21,0.0496454,523235,528635,175700,183400,7,20,25,1000
"1521",18,2,0,288,31,0.073286,523235,528735,175700,183400,7,20,25,1000
"1522",18,3,0,470,53,0.125296,523235,528735,175700,183400,7,20,25,1000
"1523",18,4,0,700,68,0.160756,523235,528735,175700,183400,7,20,25,1000
"1524",18,5,0,1026,89,0.210402,523235,528735,175700,183400,7,20,25,1000
"1525",18,6,0,1258,111,0.262411,523235,528735,175700,186600,7,20,25,1000
"1526",18,7,0,1706,125,0.295508,523235,528735,175700,186600,7,20,25,1000
"1527",18,8,0,1959,152,0.359338,523235,528735,175700,186900,7,20,25,1000
"1528",18,9,0,2387,167,0.394799,523235,528735,175700,187000,7,20,25,1000
"1529",18,10,0,2696,184,0.434988,523235,528735,175500,187600,7,20,25,1000
"1530",19,0,0,375,15,0.035461,523235,528635,175700,183400,7,20,25,1000
"1531",19,1,0,244,21,0.0496454,523235,528635,175700,183400,7,20,25,1000
"1532",19,2,0,280,27,0.0638298,523235,528735,175700,183400,7,20,25,1000
"1533",19,3,0,390,39,0.0921986,523235,528735,175700,183400,7,20,25,1000
"1534",19,4,0,531,57,0.134752,523235,528735,175500,183400,7,20,25,1000
"1535",19,5,0,836,79,0.186761,523235,528735,175500,183400,7,20,25,1000
"1536",19,6,0,1131,103,0.243499,523235,528735,175500,183400,7,20,25,1000
"1537",19,7,0,1471,124,0.293144,523235,528735,175500,186700,7,20,25,1000
"1538",19,8,0,1884,150,0.35461,523235,528735,175500,187000,7,20,25,1000
"1539",19,9,0,2292,165,0.390071,523235,528735,175500,187000,7,20,25,1000
"1540",19,10,0,2692,181,0.427896,523235,528835,175500,187000,7,20,25,1000
"1541",0,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1542",0,1,0,552,34,0.0803782,523235,528635,175500,183400,8,50,25,1000
"1543",0,2,0,915,60,0.141844,523235,528735,175500,184100,8,50,25,1000
"1544",0,3,0,1701,90,0.212766,523235,528735,175500,184100,8,50,25,1000
"1545",0,4,0,2862,127,0.300236,522435,529735,175500,184100,8,50,25,1000
"1546",0,5,0,4254,156,0.368794,522435,529735,175500,186600,8,50,25,1000
"1547",0,6,0,5777,174,0.411348,522435,529835,175500,186700,8,50,25,1000
"1548",0,7,0,6789,193,0.456265,522435,529835,175500,186900,8,50,25,1000
"1549",0,8,0,7450,224,0.529551,522435,529835,175500,187500,8,50,25,1000
"1550",0,9,0,8392,281,0.664303,522435,529835,175500,187600,8,50,25,1000
"1551",0,10,0,10059,354,0.836879,522435,529835,175500,187600,8,50,25,1000
"1552",1,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1553",1,1,0,612,29,0.0685579,523235,528735,175700,183400,8,50,25,1000
"1554",1,2,0,851,47,0.111111,523235,528735,175700,183400,8,50,25,1000
"1555",1,3,0,1449,84,0.198582,523235,528735,175600,183400,8,50,25,1000
"1556",1,4,0,2405,118,0.27896,523235,528735,175600,184100,8,50,25,1000
"1557",1,5,0,3943,147,0.347518,522835,528735,175600,187000,8,50,25,1000
"1558",1,6,0,5247,168,0.397163,522735,528735,175500,187000,8,50,25,1000
"1559",1,7,0,6332,191,0.451537,522735,529735,175500,187000,8,50,25,1000
"1560",1,8,0,7178,232,0.548463,522135,529735,175500,187400,8,50,25,1000
"1561",1,9,0,8341,293,0.692671,522135,529735,175500,187600,8,50,25,1000
"1562",1,10,0,10418,364,0.86052,522135,529735,175500,187600,8,50,25,1000
"1563",2,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1564",2,1,0,610,30,0.070922,523235,528735,175700,183400,8,50,25,1000
"1565",2,2,0,792,49,0.115839,523235,528735,175700,183400,8,50,25,1000
"1566",2,3,0,1470,85,0.200946,523235,528735,175600,183400,8,50,25,1000
"1567",2,4,0,2497,115,0.271868,523235,528735,175600,183400,8,50,25,1000
"1568",2,5,0,3839,147,0.347518,523235,528735,175600,184100,8,50,25,1000
"1569",2,6,0,5341,167,0.394799,522835,528735,175600,187000,8,50,25,1000
"1570",2,7,0,6391,184,0.434988,522535,529535,175600,187100,8,50,25,1000
"1571",2,8,0,7051,218,0.515366,522535,529535,175500,187600,8,50,25,1000
"1572",2,9,0,8163,280,0.661939,522235,529535,175500,187600,8,50,25,1000
"1573",2,10,0,10138,344,0.813239,522235,529535,175500,187600,8,50,25,1000
"1574",3,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1575",3,1,0,570,32,0.0756501,523235,528635,175700,184000,8,50,25,1000
"1576",3,2,0,843,50,0.118203,522835,528735,175700,184000,8,50,25,1000
"1577",3,3,0,1545,83,0.196217,522835,528735,175700,184000,8,50,25,1000
"1578",3,4,0,2521,127,0.300236,522835,528735,175700,184100,8,50,25,1000
"1579",3,5,0,3985,159,0.375887,522735,528735,175700,187200,8,50,25,1000
"1580",3,6,0,5545,181,0.427896,522535,528735,175700,187200,8,50,25,1000
"1581",3,7,0,6918,206,0.486998,522535,528735,175600,187600,8,50,25,1000
"1582",3,8,0,7847,245,0.579196,522535,529835,175600,187600,8,50,25,1000
"1583",3,9,0,9034,308,0.728132,522535,529835,175600,187600,8,50,25,1000
"1584",3,10,0,11035,372,0.879433,522535,529835,175500,187600,8,50,25,1000
"1585",4,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1586",4,1,0,614,28,0.0661939,523235,528735,175700,183400,8,50,25,1000
"1587",4,2,0,829,50,0.118203,523235,528735,175600,183400,8,50,25,1000
"1588",4,3,0,1447,78,0.184397,523235,528735,175600,183400,8,50,25,1000
"1589",4,4,0,2451,121,0.286052,523235,528735,175600,183400,8,50,25,1000
"1590",4,5,0,3785,153,0.361702,522835,528735,175500,186500,8,50,25,1000
"1591",4,6,0,5487,181,0.427896,522835,528835,175500,186900,8,50,25,1000
"1592",4,7,0,6763,191,0.451537,522835,528835,175500,186900,8,50,25,1000
"1593",4,8,0,7578,226,0.534279,522735,529835,175500,187100,8,50,25,1000
"1594",4,9,0,8368,277,0.654846,522735,529835,175500,187400,8,50,25,1000
"1595",4,10,0,10088,342,0.808511,522735,529835,175500,187500,8,50,25,1000
"1596",5,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1597",5,1,0,572,27,0.0638298,523235,528635,175700,183400,8,50,25,1000
"1598",5,2,0,796,49,0.115839,522535,528735,175700,186900,8,50,25,1000
"1599",5,3,0,1352,81,0.191489,522535,528735,175700,187100,8,50,25,1000
"1600",5,4,0,2386,115,0.271868,522535,528735,175700,187300,8,50,25,1000
"1601",5,5,0,3733,158,0.373522,522535,528835,175700,187600,8,50,25,1000
"1602",5,6,0,5267,189,0.446809,522435,528835,175700,187600,8,50,25,1000
"1603",5,7,0,6831,225,0.531915,522435,528835,175600,187600,8,50,25,1000
"1604",5,8,0,8257,283,0.669031,522435,528835,175500,187600,8,50,25,1000
"1605",5,9,0,10451,355,0.839243,522435,528835,175500,187600,8,50,25,1000
"1606",5,10,0,13136,390,0.921986,522135,529535,175500,187600,8,50,25,1000
"1607",6,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1608",6,1,0,628,33,0.0780142,523235,528735,175500,183400,8,50,25,1000
"1609",6,2,0,891,58,0.137116,523235,528735,175500,184100,8,50,25,1000
"1610",6,3,0,1685,94,0.222222,523235,528735,175500,184100,8,50,25,1000
"1611",6,4,0,2881,135,0.319149,523235,528735,175500,184100,8,50,25,1000
"1612",6,5,0,4443,158,0.373522,523235,528735,175500,186000,8,50,25,1000
"1613",6,6,0,5797,181,0.427896,522835,528735,175500,186000,8,50,25,1000
"1614",6,7,0,6623,193,0.456265,522735,529835,175500,186300,8,50,25,1000
"1615",6,8,0,7587,206,0.486998,522135,529835,175500,186400,8,50,25,1000
"1616",6,9,0,8014,213,0.503546,522135,529835,175500,187600,8,50,25,1000
"1617",6,10,0,8628,234,0.553191,522135,529835,175500,187600,8,50,25,1000
"1618",7,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1619",7,1,0,588,29,0.0685579,523235,528735,175700,183400,8,50,25,1000
"1620",7,2,0,773,54,0.12766,523235,528735,175700,183400,8,50,25,1000
"1621",7,3,0,1429,90,0.212766,523235,528735,175700,183400,8,50,25,1000
"1622",7,4,0,2672,114,0.269504,523235,528735,175500,183400,8,50,25,1000
"1623",7,5,0,4020,150,0.35461,523235,529735,175500,184100,8,50,25,1000
"1624",7,6,0,5314,165,0.390071,523235,529735,175500,186500,8,50,25,1000
"1625",7,7,0,6489,181,0.427896,523235,529735,175500,186500,8,50,25,1000
"1626",7,8,0,7008,190,0.449173,523235,529735,175500,186500,8,50,25,1000
"1627",7,9,0,7599,211,0.498818,523235,529735,175500,187300,8,50,25,1000
"1628",7,10,0,8308,253,0.598109,522735,529735,175500,187600,8,50,25,1000
